,id,popularity,release_date,runtime,title,vote_average,vote_count,director,content,posters
2168,12690,16.074397,"Sep, 2008",1hr 55min,Appaloosa,6.3,299,Ed Harris,drama western crime smalltown rancher friend hire police small town suffer rule rancher find job complicate arrival young widow newlinecinema groundswellproduction axonfilm feeling kill viggomortensen edharris renéezellweger edharris,https://image.tmdb.org/t/p/w500/qLLUC8QaNx4BK1Vuf7XqSyd8icX.jpg
2169,9945,17.016284,"Apr, 1998",1hr 48min,Vampires,5.8,255,John Carpenter,action drama fantasy horror thriller basedonnovel newmexico party vampirehunter revenge priest church skull team crucifix cross relic vampireslayer turningintoavampire drinkingblood church enlist team vampirehunter hunt destroy group vampire search ancient relic allow exist sunlight columbiapicture largoentertainment jvcentertainmentnetwork filmoffice spookytoothproduction stormkingproduction master evil come new breed terror jameswoods danielbaldwin sheryllee johncarpenter,https://image.tmdb.org/t/p/w500/iBkoNEyjXNlruGxuiBbUS4iReeq.jpg
2170,539,93.067866,"Jun, 1960",1hr 49min,Psycho,8.2,2320,Alfred Hitchcock,drama horror thriller hotel clerk arizona shower rain motel money secretary corpse murderer theft privatedetective protoslasher larcenous real estate clerk marion crane go lam wad cash hope start new life end notorious bate motel manager norman bates care housebound mother place quirky fine … marion decide shower paramountpicture universalpicture shamleyproduction master suspense move camera icy blackness unexplored anthonyperkins veramiles johngavin alfredhitchcock,https://image.tmdb.org/t/p/w500/yz4QVqPx3h1hD1DfqqQkCq3rmxW.jpg
2171,13596,17.145287,"Sep, 2008",1hr 41min,My Best Friend's Girl,5.4,220,Howard Deutch,romance comedy date sex bar test friendship insult stripper blonde liar wedding lapdance duringcreditsstinger dustin girlfriend alexis break employ good buddy tank bad rebound date imaginable hope send run arm tank begin fall alexis find impossible position lionsgate newwaveentertainment management360 terrafirmafilm superfingerentertainment funny love danecook katehudson alecbaldwin howarddeutch,https://image.tmdb.org/t/p/w500/2PN16HJY0QoQrQDfbgopzwAUL0U.jpg
2172,226857,27.256849,"Feb, 2014",1hr 43min,Endless Love,6.7,542,Shana Feste,drama romance teenageromance privileged girl charismatic boy instant desire spark love affair reckless parent try apart universalpicture fakeempire bluegrassfilm goodbye innocence alexpettyfer gabriellawilde robertpatrick shanafeste,https://image.tmdb.org/t/p/w500/z7FZP6uivgVc4t0mnmia0B8YygW.jpg
2173,13159,7.878177,"May, 2007",1hr 53min,Georgia Rule,5.6,130,Garry Marshall,comedy drama romance grandmothergranddaughterrelationship promiscuity motherdaughterrelationship summer teenager rural veterinaryclinic rebelliousteenager georgia rule follow rebellious uncontrollable teenager haul dysfunctional mother spend summer grandmother journey lead woman revelation bury family secret understanding   regardless happen   tie bind break universalpictures morgancreekproduction family attitude not skip generation janefonda lindsaylohan felicityhuffman garrymarshall,https://image.tmdb.org/t/p/w500/68kFdluafITRWdPQBHySrn7wPNu.jpg
2174,47941,0.173964,"Jul, 1981",1hr 38min,Under the Rainbow,4.9,7,Steve Rash,comedy world war ii era los angeles manager culver hotel leave nephew charge weekend nephew change hotel rainbow overbook royalty assassin secret agent japanese tourist munchkin cast wizard oz 1939   secret service agent bruce thorpe cast director annie clark find romance amidst intrigue confusion know little people throw huge party chevychase carriefisher evearden steverash,https://image.tmdb.org/t/p/w500/mCdXzpghn4tPz6hbQcvS2UwOh1C.jpg
2175,526,14.370111,"Mar, 1985",2hr 1min,Ladyhawke,6.8,260,Richard Donner,adventure drama fantasy romance moon monk swordplay bishop cathedral falcon twilight solareclipse thief captain etienne navarre man shoulder lie cruel curse punish love navarre wolf night whilst lover lady isabeau take form hawk day thief philippe gaston try overthrow corrupt bishop break spell twentiethcenturyfoxfilmcorporation warnerbro force heaven release power earth save matthewbroderick rutgerhauer michellepfeiffer richarddonner,https://image.tmdb.org/t/p/w500/l3nRJ9Cs7C1AZ7das8S76QqwqjI.jpg
2176,22796,11.090254,"Sep, 1998",1hr 54min,Simon Birch,6.5,52,Mark Steven Johnson,comedy drama family illegitimateson simon birch tell story joe simon heartwarming journey friendship simon birch bear condition make small kid town condition simon think god way reason highly believe god joe simon journey trust friendship find answer thing friendship test unfortunate event happen caravanpicture hollywoodpicture destiny big plan little simon birch jimcarrey ashleyjudd ianmichaelsmith markstevenjohnson,https://image.tmdb.org/t/p/w500/vRJcV9l3tLFoUWZel9RikS3nfJ6.jpg
2177,2355,20.82778,"Mar, 2007",2hr 4min,Reign Over Me,7.1,334,Mike Binder,drama confidence trauma leavingonesfamily childhoodmemory airplane waronterror music lossofdaughter cowardliness family man lose family september 11 attack new york city run old college roommate rekindle friendship thing appear able help man recover grief columbiapicture happymadisonproduction sunlightproduction relativitymedia madison23 let unexpected adamsandler doncheadle jadapinkettsmith mikebinder,https://image.tmdb.org/t/p/w500/b5EtDvwj2gdG1qMBLijamlLfJLB.jpg
2178,5915,43.644978,"Sep, 2007",2hr 28min,Into the Wild,7.8,3045,Sean Penn,adventure drama malenudity parentskidsrelationship camping cuttingthecord selfdiscovery wilderness biography basedontruestory pubichair alaska journey true story student athlete christopher mccandless graduate emory university 1992 abandon possession give entire 24000 saving account charity hitchhike alaska live wilderness paramountvantage riverroadentertainment artlinsonproduction intothewild heart soul emilehirsch marciagayharden williamhurt seanpenn,https://image.tmdb.org/t/p/w500/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg
2179,9842,8.244324,"Sep, 2006",1hr 40min,School for Scoundrels,5.6,111,Todd Phillips,comedy drama romance date competition lovesickness mentor trafficpoliceman young guy short luck enroll class build confidence help win girl dream complicated teacher agenda dimensionfilm life game learn play billybobthornton jonheder jacindabarrett toddphillips,https://image.tmdb.org/t/p/w500/6SPeiQfuECcdQeKUh4ahMjtW0tZ.jpg
2180,61012,23.292761,"Oct, 2012",1hr 34min,Silent Hill: Revelation 3D,5.0,432,Michael J. Bassett,thriller horror mystery femaleprotagonist anotherdimension basedonvideogame mall occultritual darkcarnival occulttorture aftercreditsstinger 3d heather mason father run step ahead dangerous force not fully understand eve 18th birthday plague horrific nightmare disappearance father heather discover s think revelation lead deeply demonic world threaten trap forever davisfilm konamicorporationltd halloween prepare 3d ride hell adelaideclemen kitharington seanbean michaeljbassett,https://image.tmdb.org/t/p/w500/xBC7bHZ5UglTw4LMd2lTSgXvQXl.jpg
2181,755,64.181668,"Jan, 1996",1hr 48min,From Dusk Till Dawn,6.9,1603,Robert Rodriguez,horror action thriller crime dancing brotherbrotherrelationship sexualobsession showdown sheriff eroticism nudity bankrobber vampire holywater siege stripper priest explosion extremeviolence bankrobbery preacher hostagesituation crucifix recreationalvehicle bloodspurte conveniencestore femalevampire mexicanamericanborder nightclubentertainer boaconstrictor seth gecko young brother richard run bloody bank robbery texas escape border mexico homefree morning pay local kingpin survive dusk till dawn rendezvous point turn hell strip joint abandapart dimensionfilm loshooligansproduction miramax night stand freedom go hell night georgeclooney quentintarantino harveykeitel robertrodriguez,https://image.tmdb.org/t/p/w500/sV3kIAmvJ9tPz4Lq5fuf9LLMxte.jpg
2182,13682,9.03154,"Feb, 2005",1hr 8min,Pooh's Heffalump Movie,6.4,88,Frank Nissen,animation family exactly heffalump lovable resident acre wood   winnie pooh rabbit tigger eeyore kanga rest pack   embark journey discovery search elusive heffalump case unusual road trip open eye creature seek waltdisneypicture s new acre wood jimcumming johnfiedler nikitahopkins franknissen,https://image.tmdb.org/t/p/w500/5kd5JqccroxOnC9sVMP5NtLrbkr.jpg
2183,9089,4.031585,"Nov, 1995",1hr 43min,Home for the Holidays,6.3,39,Jodie Foster,comedy drama romance baltimore thanksgive familyclan familyconflict generationsconflict womandirector lose job make soon exboss find daughter plan spend thanksgive boyfriend claudia larson face spend holiday family wonder survive crazy antic paramountpicture eggpicture polygramfilmedentertainment yearuntil right hollyhunter robertdowneyjr annebancroft jodiefoster,https://image.tmdb.org/t/p/w500/a8MslR6deQQVe8JR542XDSwHiPB.jpg
2184,9470,13.658985,"Feb, 2004",1hr 39min,Kung Fu Hustle,7.2,831,Stephen Chow,action comedy crime fantasy kungfu magic mafia defense gangster policeman anarchiccomedy set canton china 1940 story revolve town rule axe gang sing desperately want member stumble slum rule eccentric landlord turn great kungfu master disguise sing action eventually cause axe gang slumlord engage explosive kungfu battle win hero emerge great kungfu master columbiapicture gangstersso little time stephenchow yuenwah yuenqiu stephenchow,https://image.tmdb.org/t/p/w500/exbyTbrvRUDKN2mcNEuVor4VFQW.jpg
2185,18357,6.908351,"Jul, 2002",1hr 28min,The Country Bears,4.3,20,Peter Hastings,adventure comedy family humananimalrelationship musical clowning bear socialsatire aftercreditsstinger duringcreditsstinger beary barrington country bear young 1 fan fitting alltoohuman family prove impawsible run away find country bear hall hero discover venue famous near foreclosure beary hightail river wood bear band allout reunion concert save country bear hall waltdisneypicture bear get family haleyjoelosment diedrichbader candyford peterhasting,https://image.tmdb.org/t/p/w500/h6mm3z7Wf4y1rJGHxqjVTTHl217.jpg
2186,7979,10.446722,"Oct, 2007",2hr 8min,The Kite Runner,7.3,394,Marc Forster,drama 1970s afghanistan hangglide warinafghanistan taliban cowardice bestfriend cowardliness child spend year california amir return homeland afghanistan help old friend hassan son trouble dreamworksskg macdonaldparkesproduction sidneykimmelentertainment nealstreetproduction chinafilmcoproductioncorporation wonderlandfilm participantmedia ebelinggroup beijinghappypicturesculturalcommunicationsco kiterunnerholding way good khalidabdalla atossaleoni shauntoub marcforster,https://image.tmdb.org/t/p/w500/dom2esWWW8C9jS2v7dOhW48LwHh.jpg
2187,470,32.243357,"Sep, 2003",2hr 4min,21 Grams,7.2,918,Alejandro González Iñárritu,drama crime thriller lifeanddeath transplantation suicideattempt desperation lossoffamily exdetainee sadness rageandhate carcrash story gentle person paul river ail mathematician lovelessly marry english émigré christina peck uppermiddleclass suburban housewife happily marry mother little girl jack jordan exconvict find christian faith strength raise family bring terrible accident change life final frame learn harsh truth love faith courage desire guilt chance change world irretrievably forever thisisthatproduction yproduction medianaproductionsfilmgesellschaft life weigh seanpenn naomiwatts beniciodeltoro alejandrogonzáleziñárritu,https://image.tmdb.org/t/p/w500/hdS0to9nUpgK0Zm1bZAF6BWRae7.jpg
2188,15644,9.149089,"Sep, 2004",1hr 24min,Paparazzi,5.8,52,Paul Abascal,action drama thriller independentfilm rise hollywood actor decide personal revenge group persistent photographer pay cause personal tragedy involve wife son iconproduction twentiethcenturyfoxfilmcorporation iconentertainmentinternational good shot deserve colehauser robintunney dennisfarina paulabascal,https://image.tmdb.org/t/p/w500/m9swmQKxrbRTYY3wN2bWmRiebM4.jpg
2189,9582,5.596835,"Jan, 2003",1hr 41min,A Guy Thing,5.3,83,Chris Koch,comedy romance infidelity bachelor blackmail fantasy truth party liar friend misunderstand wedding fiancée paul morse good guy friend throw wild bachelor party want conscience clean   s shock wake bed beautiful girl name becky not remember night desperate fiancée karen find truth tell teensy lie soon lie spiral control life series comical misunderstanding metrogoldwynmayermgm davidladdfilm boy meet girl boy meet girls cousin jasonlee juliastile selmablair chriskoch,https://image.tmdb.org/t/p/w500/lpv86hQftikE2ecb1OPYFFMr98r.jpg
2190,10642,5.214408,"Jul, 2000",1hr 38min,Loser,5.0,120,Amy Heckerling,drama comedy romance family college lostandfound olderbrotheryoungersister womandirector youngadult collegestudent university scholarship good natured student midwest get crash course city life deal evil roommate befriend virtually homeless college student fall s date nasty professor columbiapicture dare different jasonbiggs menasuvari zakorth amyheckerling,https://image.tmdb.org/t/p/w500/pjl1TYISJMJMScbv3gGivYGWSSa.jpg
2191,22074,10.50098,"Sep, 2009",2hr 0min,Capitalism: A Love Story,7.0,167,Michael Moore,documentary usa capitalism capitalist wallstreet criticismandblame banking money economic corporation michael moores capitalism love story come home issue s examine career disastrous impact corporate dominance everyday life americans default rest world theweinsteincompany paramountvantage ask ceo ceo michaelmoore thorabirch williamblack michaelmoore,https://image.tmdb.org/t/p/w500/zJBkIPakBXdu3cEgGqKCPHUNXVE.jpg
